query,topIntent,conversationName,description,answer,enabled
Can more than one account be linked to the card?,ANS.FAQs.debit.cards.on.acc.link.card,FAQ: Can more than one account be linked to the card?,,More than one of the customer's current/savings accounts can be linked to the debit card.,TRUE
Can more than one account be linked to the card?,ANS.FAQs.debit.cards.on.acc.link.card,FAQ: Can more than one account be linked to the card?,,More than one of the customer's current/savings accounts can be linked to the debit card.,TRUE
Is it possible to transfer between accounts through a debit card?,ANS.FAQs.debit.cards.transfer.made.acc.card,FAQ: Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE
Can transfers be made between accounts through the debit card?,ANS.FAQs.debit.cards.transfer.made.acc.card,FAQ: Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE
Can the card be used for online purchases?,ANS.FAQs.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside or outside Egypt. ",TRUE
Can the card be used for online shopping?,ANS.FAQs.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside or outside Egypt. ",TRUE
What is the contactless feature?,ANS.FAQs.debit.cards.contactless.featur,FAQ: What is the contactless feature?,,The contactless feature enables you to enjoy a convenient and safe shopping experience by tapping the card only. The maximum limit per transaction without entering the PIN code is EGP 600 or its equivalent in foreign currencies (subject to modification as per the Central Bank of Egypt’s instructions).,TRUE
What is the contactless feature?,ANS.FAQs.debit.cards.contactless.featur,FAQ: What is the contactless feature?,,The contactless feature enables you to enjoy a convenient and safe shopping experience by tapping the card only. The maximum limit per transaction without entering the PIN code is EGP 600 or its equivalent in foreign currencies (subject to modification as per the Central Bank of Egypt’s instructions).,TRUE
Can a credit card be paid with a direct debit card?,ANS.FAQs.debit.cards.credit.card.payment.made,FAQ: Can credit card payments be made through debit cards? ,,Payments of only the customer's credit cards linked to the his/her debit card can be made.,TRUE
Can credit card payments be made through debit cards?,ANS.FAQs.debit.cards.credit.card.payment.made,FAQ: Can credit card payments be made through debit cards? ,,Payments of only the customer's credit cards linked to the his/her debit card can be made.,TRUE
Can a debit card be used for government payments?,ANS.FAQs.debit.cards.us.govern.payment,FAQ: Can debit cards be used for government payments?,,"Yes, government payments can be made through debit cards.",TRUE
Can debit cards be used for government payments?,ANS.FAQs.debit.cards.us.govern.payment,FAQ: Can debit cards be used for government payments?,,"Yes, government payments can be made through debit cards.",TRUE
Can a debit card be linked to a phone cash wallet?,ANS.FAQs.debit.cards.card.link.phone.cash.wallet,FAQ: Can the debit card be linked to the Phone Cash wallet?,,"Yes, the debit card can be linked to the Phone Cash wallet.",TRUE
Can the debit card be linked to the Phone Cash wallet?,ANS.FAQs.debit.cards.card.link.phone.cash.wallet,FAQ: Can the debit card be linked to the Phone Cash wallet?,,"Yes, the debit card can be linked to the Phone Cash wallet.",TRUE
Is a text message sent when using the discount card?,ANS.FAQs.debit.cards.sm.notif.sent.when.card.us,FAQ: Is an SMS notification sent when the debit card is used? ,,An SMS notification is sent when the card is used in cash withdrawal or purchases inside Egypt or abroad.,TRUE
Is an SMS notification sent when the debit card is used?,ANS.FAQs.debit.cards.sm.notif.sent.when.card.us,FAQ: Is an SMS notification sent when the debit card is used? ,,An SMS notification is sent when the card is used in cash withdrawal or purchases inside Egypt or abroad.,TRUE
شركات - To whom is the corporate direct debit card issued?,ANS.FAQs.corp.debit.cards.elig.corp,FAQ: شركات - Who is eligible for corporate debit cards?,,NBE's customers who are SME owners as well as NBE merchants with respect to e-payments are eligible for corporate debit cards. The card is linked to local currency current accounts with a single signature only.,TRUE
Corp - Who is eligible for corporate debit cards?,ANS.FAQs.corp.debit.cards.elig.corp,FAQ: Corp - Who is eligible for corporate debit cards?,,NBE's customers who are SME owners as well as NBE merchants with respect to e-payments are eligible for corporate debit cards. The card is linked to local currency current accounts with a single signature only.,TRUE
شركات - How can I get a corporate direct debit card?,ANS.FAQs.corp.debit.cards.appli.corp.card,FAQ: شركات - How can I apply for a corporate debit card?,,Please visit the nearest NBE branch and fill in the corporate debit card application.,TRUE
Corp - How can I apply for a corporate debit card?,ANS.FAQs.corp.debit.cards.appli.corp.card,FAQ: Corp - How can I apply for a corporate debit card?,,Please visit the nearest NBE branch and fill in the corporate debit card application.,TRUE
شركات - What are the ways to receive the card after issuance?,ANS.FAQs.corp.debit.cards.card.collect.issuanc,FAQ: شركات - How can the card be collected after issuance?,,The card can be collected at the branch.,TRUE
Corp - How can the card be collected after issuance?,ANS.FAQs.corp.debit.cards.card.collect.issuanc,FAQ: Corp - How can the card be collected after issuance?,,The card can be collected at the branch.,TRUE
شركات - Can more than one account be linked to the card?,ANS.FAQs.corp.debit.cards.on.acc.link.card,FAQ: شركات - Can more than one account be linked to the card?,,"Yes, more than one of the customer's current accounts can be linked to the debit card.",TRUE
Corp - Can more than one account be linked to the card?,ANS.FAQs.corp.debit.cards.on.acc.link.card,FAQ: Corp - Can more than one account be linked to the card?,,"Yes, more than one of the customer's current accounts can be linked to the debit card.",TRUE
شركات - Is it possible to transfer between accounts through a debit card?,ANS.FAQs.corp.debit.cards.transfer.made.acc.card,FAQ: شركات - Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE
Corp - Can transfers be made between accounts through the debit card?,ANS.FAQs.corp.debit.cards.transfer.made.acc.card,FAQ: Corp - Can transfers be made between accounts through the debit card?,,Transfers can be made between accounts linked to the debit card through the ATM.,TRUE
شركات - Can the card be used for online purchases?,ANS.FAQs.corp.debit.cards.card.us.onlin.shop,FAQ: شركات - Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside Egypt.",TRUE
Corp - Can the card be used for online shopping?,ANS.FAQs.corp.debit.cards.card.us.onlin.shop,FAQ: Corp - Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside Egypt.",TRUE
شركات - Can the card be used for purchases?,ANS.FAQs.corp.debit.cards.card.us.purchas,FAQ: شركات - Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants. ",TRUE
Corp - Can the card be used for purchases?,ANS.FAQs.corp.debit.cards.card.us.purchas,FAQ: Corp - Can the card be used for purchases?,,"Yes, the card can be used to make purchases at merchants. ",TRUE
شركات - What are the card issuance fees?,ANS.FAQs.corp.debit.cards.card.issuanc.fee,FAQ: شركات - How much is the card issuance fee? ,,The card issuance fee is EGP 100.,TRUE
Corp - How much is the card issuance fee?,ANS.FAQs.corp.debit.cards.card.issuanc.fee,FAQ: Corp - How much is the card issuance fee? ,,The card issuance fee is EGP 100.,TRUE
شركات - What are the card renewal fees?,ANS.FAQs.corp.debit.cards.card.renew.fee,FAQ: شركات - How much is the card renewal fee?,,The card renewal fee is EGP 50 p.a.,TRUE
Corp - How much is the card renewal fee?,ANS.FAQs.corp.debit.cards.card.renew.fee,FAQ: Corp - How much is the card renewal fee?,,The card renewal fee is EGP 50 p.a.,TRUE
شركات - What is the daily maximum withdrawal from the card?,ANS.FAQs.corp.debit.cards.card.max.daili.withdraw.limit,FAQ: شركات - What is the card maximum daily withdrawal limit?,,"The maximum daily cash withdrawal limit is EGP 30,000.",TRUE
Corp - What is the card maximum daily withdrawal limit?,ANS.FAQs.corp.debit.cards.card.max.daili.withdraw.limit,FAQ: Corp - What is the card maximum daily withdrawal limit?,,"The maximum daily cash withdrawal limit is EGP 30,000.",TRUE
شركات - What is the daily limit for card purchases?,ANS.FAQs.corp.debit.cards.card.max.daili.purchas.limit,FAQ: شركات - What is the card maximum daily purchase limit?,,The maximum daily purchase limit is EGP 1 mn.,TRUE
Corp - What is the card maximum daily purchase limit?,ANS.FAQs.corp.debit.cards.card.max.daili.purchas.limit,FAQ: Corp - What is the card maximum daily purchase limit?,,The maximum daily purchase limit is EGP 1 mn.,TRUE
شركات - What is the fee for withdrawing cash from local bank machines?,ANS.FAQs.corp.debit.cards.cash.withdraw.fee.atm.local.bank,FAQ: شركات - How much is the cash withdrawal fee from ATMs of other local banks?,, EGP 10 per transaction (free of charge till 30 June 2022).,TRUE
Corp - How much is the cash withdrawal fee from ATMs of other local banks?,ANS.FAQs.corp.debit.cards.cash.withdraw.fee.atm.local.bank,FAQ: Corp - How much is the cash withdrawal fee from ATMs of other local banks?,, EGP 10 per transaction (free of charge till 30 June 2022).,TRUE
شركات - What is the fee for balance inquiry from local bank machines?,ANS.FAQs.corp.debit.cards.balanc.inquiri.fee.atm.local.bank,FAQ: شركات - How much is the balance inquiry fee from ATMs of other local banks?,,EGP 1.5/inquiry.,TRUE
Corp - How much is the balance inquiry fee from ATMs of other local banks?,ANS.FAQs.corp.debit.cards.balanc.inquiri.fee.atm.local.bank,FAQ: Corp - How much is the balance inquiry fee from ATMs of other local banks?,,EGP 1.5/inquiry.,TRUE
شركات - How can I obtain a corporate credit card?,ANS.FAQs.corp.credit.cards.appli.corp.card,FAQ: شركات - How can I apply for a corporate credit card?,,Please visit the nearest NBE branch and fill in the corporate credit card application.,TRUE
Corp - How can I apply for a corporate credit card?,ANS.FAQs.corp.credit.cards.appli.corp.card,FAQ: Corp - How can I apply for a corporate credit card?,,Please visit the nearest NBE branch and fill in the corporate credit card application.,TRUE
شركات - What are the ways to receive the card after issuance?,ANS.FAQs.corp.credit.cards.card.receiv.issuanc,FAQ: شركات - How can the card be received after issuance?,,The card can be received through the courier or at the branch.,TRUE
Corp - How can the card be received after issuance?,ANS.FAQs.corp.credit.cards.card.receiv.issuanc,FAQ: Corp - How can the card be received after issuance?,,The card can be received through the courier or at the branch.,TRUE
شركات - How can I activate the card?,ANS.FAQs.corp.credit.cards.activ.card,FAQ: شركات - How can I activate the card?,,The card can be activated through ATMs nationwide.,TRUE
Corp - How can I activate the card?,ANS.FAQs.corp.credit.cards.activ.card,FAQ: Corp - How can I activate the card?,,The card can be activated through ATMs nationwide.,TRUE
