query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
What is a Personal Loan?,ANS.FAQs.personal.loan.,FAQ: What is a Personal Loan?,,"The Personal Loan is a loan extended by NBE for personal use, without a guarantor, to individuals who are paid employees, self-employed, professionals or pensioners.",true,,
What is a Personal Loan,ANS.FAQs.personal.loan.,FAQ: What is a Personal Loan?,,"The Personal Loan is a loan extended by NBE for personal use, without a guarantor, to individuals who are paid employees, self-employed, professionals or pensioners.",true,,
How can I activate the card?,ANS.FAQs.corp.credit.cards.activ.card,FAQ: How can I activate the card?,,The card can be activated through ATMs nationwide.,true,,
How can I activate the card,ANS.FAQs.corp.credit.cards.activ.card,FAQ: How can I activate the card?,,The card can be activated through ATMs nationwide.,true,,
Can a primary account be selected for carrying out financial transaction?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact,FAQ: Can a primary account be selected for carrying out financial transaction?,,"Yes, you can select a favorite account to be the primary account for carrying out financial transactions by going to the main menu > Account Settings > Personal Preferences > Primary Account Number",true,,
Can a primary account be selected for carrying out financial transaction,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact,FAQ: Can a primary account be selected for carrying out financial transaction?,,"Yes, you can select a favorite account to be the primary account for carrying out financial transactions by going to the main menu > Account Settings > Personal Preferences > Primary Account Number",true,,
Do standing instructions enable making transfers outside the company's accounts,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.enabl.make.transfer.outsid.compani.acc,FAQ: Do standing instructions enable making transfers outside the company's accounts?,,"Yes, this service enables you to set up standing instructions to make transfers to other NBE customers only. The payee account has to be registered first then a hard token is used to authorize the transfer.",true,,
Do standing instructions enable making transfers outside the company's accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.enabl.make.transfer.outsid.compani.acc,FAQ: Do standing instructions enable making transfers outside the company's accounts?,,"Yes, this service enables you to set up standing instructions to make transfers to other NBE customers only. The payee account has to be registered first then a hard token is used to authorize the transfer.",true,,
How much is the over limit fee,ANS.FAQs.corp.credit.cards.limit.fee,FAQ: How much is the over limit fee?,,The over limit fee is EGP 50.,true,,
How much is the over limit fee?,ANS.FAQs.corp.credit.cards.limit.fee,FAQ: How much is the over limit fee?,,The over limit fee is EGP 50.,true,,
Other services which are free of charge,ANS.FAQs.al.ahly.payroll.card.program.free.charg,FAQ: Other services which are free of charge,,"Al Ahly Net (free of charge):
Check accounts, open certificates, obtain all types of savings products and loans, make credit card payments. (Subscription application submitted at the branch).
Al Ahly Phone (free of charge):
Check accounts 24/7 through the call center at 19623.",true,,
Other services which are free of charg,ANS.FAQs.al.ahly.payroll.card.program.free.charg,FAQ: Other services which are free of charge,,"Al Ahly Net (free of charge):
Check accounts, open certificates, obtain all types of savings products and loans, make credit card payments. (Subscription application submitted at the branch).
Al Ahly Phone (free of charge):
Check accounts 24/7 through the call center at 19623.",true,,
Can the system remind me of my payments or installments,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,FAQ: Can the system remind me of my payments or installments?,,"Yes.  A new special service �Remind me� allows you to set up multiple reminders with different frequencies by going to the Dashboard, choose a title for the reminder, a currency and, the start/end dates and follow the steps shown.",true,,
Can the system remind me of my payments or installments?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,FAQ: Can the system remind me of my payments or installments?,,"Yes.  A new special service �Remind me� allows you to set up multiple reminders with different frequencies by going to the Dashboard, choose a title for the reminder, a currency and, the start/end dates and follow the steps shown.",true,,
Can a card be issued for an account,ANS.FAQs.acc.cert.saving.pools.card.issu.acc,FAQ: Can a card be issued for an account?,,"Yes, debit cards can be issued for local currency accounts only.",true,,
Can a card be issued for an account?,ANS.FAQs.acc.cert.saving.pools.card.issu.acc,FAQ: Can a card be issued for an account?,,"Yes, debit cards can be issued for local currency accounts only.",true,,
"Can the ""Login Password� be changed",ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password.chang,"FAQ: Can the ""Login Password� be changed?",,"Yes, you can change the ""Login Password� by clicking on �Change Password>Enter Old Password> New Password>Confirm New Password�.",true,,
"Can the ""Login Password� be changed?",ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password.chang,"FAQ: Can the ""Login Password� be changed?",,"Yes, you can change the ""Login Password� by clicking on �Change Password>Enter Old Password> New Password>Confirm New Password�.",true,,
How can I get a POS machine?,ANS.FAQs.pos.machin,FAQ: How can I get a POS machine?,,Call the hotline: 19823,true,,
How can I get a POS machine,ANS.FAQs.pos.machin,FAQ: How can I get a POS machine?,,Call the hotline: 19823,true,,
Can the details of settled cheques be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",true,,
How can the details of settled cheques be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",true,,
How can the details of settled cheques be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",true,,
Can the details of settled cheques be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",true,,
What is the card maximum daily withdrawal limit?,ANS.FAQs.prepaid.cards.card.max.daili.withdraw.limit,FAQ: what is the card maximum daily withdrawal limit?,,"The maximum daily cash withdrawal limit is EGP 20,000.",true,,
What is the card maximum daily withdrawal limit,ANS.FAQs.prepaid.cards.card.max.daili.withdraw.limit,FAQ: what is the card maximum daily withdrawal limit?,,"The maximum daily cash withdrawal limit is EGP 20,000.",true,,
How much is the card renewal fee,ANS.FAQs.corp.credit.cards.card.renew.fee,FAQ: How much is the card renewal fee?,,The card renewal fee is EGP 125.,true,,
How much is the card renewal fee?,ANS.FAQs.corp.credit.cards.card.renew.fee,FAQ: How much is the card renewal fee?,,The card renewal fee is EGP 125.,true,,
What are the subscription fees? And when are fees applied to the service?,ANS.FAQs.alAhlyPlatinum.services.subscript.fee.when.appli,FAQ: What are the subscription fees? And when are fees applied to the service?,,"These services are free of charge unless the customer's AUMs drop below the minimum requirements stated. NBE provides its customers a three-month grace period to increase their AUMs and reach the minimum threshold balance without applying any fees or expenses and the customer continues to enjoy all the segment's advantages. 

Fees only apply in case the AUMs drop below the minimum threshold balance for more than three consecutive months (the grace period) after which the following fees will be deducted for consecutive 6 months in order for customers to enjoy all membership benefits: 
EGP 200 for Platinum Elite 
EGP 150 for Platinum Plus 
EGP 75 for Platinum 

""Terms and conditions apply""",true,,
What are the subscription fees? And when are fees applied to the service,ANS.FAQs.alAhlyPlatinum.services.subscript.fee.when.appli,FAQ: What are the subscription fees? And when are fees applied to the service?,,"These services are free of charge unless the customer's AUMs drop below the minimum requirements stated. NBE provides its customers a three-month grace period to increase their AUMs and reach the minimum threshold balance without applying any fees or expenses and the customer continues to enjoy all the segment's advantages. 

Fees only apply in case the AUMs drop below the minimum threshold balance for more than three consecutive months (the grace period) after which the following fees will be deducted for consecutive 6 months in order for customers to enjoy all membership benefits: 
EGP 200 for Platinum Elite 
EGP 150 for Platinum Plus 
EGP 75 for Platinum 

""Terms and conditions apply""",true,,
How long does it take to get the cash reward on my credit card?,ANS.FAQs.alAhlyPoints.long.cash.reward.credit.card,FAQ: How long does it take to get the cash reward on my credit card?,,"The request takes up to 2-3 working days to be processed. 
For failed transactions, AL-AHLY Points will be refunded in 5 working days.",true,,
How long does it take to get the cash reward on my credit card,ANS.FAQs.alAhlyPoints.long.cash.reward.credit.card,FAQ: How long does it take to get the cash reward on my credit card?,,"The request takes up to 2-3 working days to be processed. 
For failed transactions, AL-AHLY Points will be refunded in 5 working days.",true,,
What are the documents required to apply for a Personal Loan,ANS.FAQs.personal.loan.document.req.appli,FAQ: What are the documents required to apply for a Personal Loan?,,"A copy of a valid national ID
For employees, HR letter with the monthly salary
For business owners, a recent extract of the commercial register or  a copy of business license for the self-employed. 
For more information, Click here.",true,,
What are the documents required to apply for a Personal Loan?,ANS.FAQs.personal.loan.document.req.appli,FAQ: What are the documents required to apply for a Personal Loan?,,"A copy of a valid national ID
For employees, HR letter with the monthly salary
For business owners, a recent extract of the commercial register or  a copy of business license for the self-employed. 
For more information, Click here.",true,,
What happens if an incorrect login password is entered?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,FAQ: What happens if an incorrect login password is entered?,,"In case of making 5 consecutive failed attempts to enter the login password, the User ID will be suspended. You should contact NBE�s Call Center at 19623 or visit the nearest branch to remove the suspension.",true,,
What happens if an incorrect login password is entered,ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,FAQ: What happens if an incorrect login password is entered?,,"In case of making 5 consecutive failed attempts to enter the login password, the User ID will be suspended. You should contact NBE�s Call Center at 19623 or visit the nearest branch to remove the suspension.",true,,
What are the cards acceptable at POS machines?,ANS.FAQs.pos.card.accept.machin,FAQ: What are the cards acceptable at POS machines?,,All types of credit and debit cards.,true,,
What are the cards acceptable at POS machines,ANS.FAQs.pos.card.accept.machin,FAQ: What are the cards acceptable at POS machines?,,All types of credit and debit cards.,true,,
Can I track my expenses via Al Ahly Net/NBE Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,FAQ: Can I track my expenses via Al Ahly Net/NBE Mobile?,,You can track all your debit transactions and expenses via the personal financial management service which allows you to classify your transactions by type. You can go to this service through the menu and track your expenses for up to 90 days.,true,,
Can I track my expenses via Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,FAQ: Can I track my expenses via Al Ahly Net/NBE Mobile?,,You can track all your debit transactions and expenses via the personal financial management service which allows you to classify your transactions by type. You can go to this service through the menu and track your expenses for up to 90 days.,true,,
